PlayerID,Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)",source_file
Player_2,2026-02-06T21:28:42.356192,multipleTargets,8,730,True,100.0,100.0,0,1032,539,"(195.30,254.83);(136.50,202.40);(184.56,18.81);(230.88,273.20);(203.33,350.53);(317.07,399.31);(324.02,471.90);(247.42,459.38);(76.92,516.52);(19.47,176.25)",25_attentional_spotter_results.csv
Player_2,2026-02-06T21:28:59.866629,multipleTargets,9,850,True,100.0,100.0,0,1116,659,"(192.09,164.99);(63.07,150.64);(214.54,324.68);(115.72,378.19);(303.57,346.12);(309.04,282.31);(321.46,548.37);(24.92,623.90);(145.57,492.48);(262.45,592.79);(159.02,11.88);(108.60,253.88)",25_attentional_spotter_results.csv
Player_2,2026-02-06T21:29:26.380037,multipleTargets,10,990,True,100.0,100.0,0,1214,1053,"(215.38,151.89);(194.24,119.13);(99.57,61.54);(38.85,159.14);(50.10,61.99);(143.60,39.41);(3.35,217.08);(32.39,429.82);(184.77,469.40);(143.13,597.14);(50.90,604.93);(310.99,526.68);(243.88,501.33);(11.20,46.87)",25_attentional_spotter_results.csv
Player_2,2026-02-06T21:32:23.083813,multipleTargets,1,60,True,100.0,100.0,0,1388,551,"(259.24,88.32);(255.65,193.06);(259.99,228.64);(112.44,190.41);(111.29,475.02);(290.90,418.30)",26_attentional_spotter_results.csv
Player_2,2026-02-06T21:32:39.394334,multipleTargets,2,140,True,100.0,100.0,0,1287,399,"(258.21,68.67);(199.60,190.33);(51.77,125.92);(75.42,180.07);(97.75,379.88);(227.45,365.61);(167.02,581.66);(51.26,541.62)",26_attentional_spotter_results.csv
Player_2,2026-02-06T21:32:53.905730,multipleTargets,3,220,True,100.0,100.0,0,1581,531,"(217.27,61.34);(51.56,100.31);(222.40,212.33);(266.16,236.20);(216.05,314.13);(94.25,391.62);(290.45,353.23);(175.28,538.40)",26_attentional_spotter_results.csv
Player_2,2026-02-06T21:33:21.964519,multipleTargets,4,315,True,90.91,100.0,1,5895,1226,"(177.49,74.89);(99.30,191.83);(49.29,338.55);(249.15,240.51);(249.63,461.37);(248.79,210.14);(185.57,564.72);(58.28,395.39);(35.65,557.29);(278.39,576.08)",26_attentional_spotter_results.csv
Player_2,2026-02-06T21:33:46.024782,multipleTargets,5,405,True,100.0,100.0,0,2562,1115,"(39.88,295.85);(17.35,369.64);(15.55,518.04);(8.97,597.54);(174.81,446.16);(217.01,383.28);(278.43,198.24);(0.22,170.03);(35.63,76.16)",26_attentional_spotter_results.csv
Player_2,2026-02-06T21:34:10.631131,multipleTargets,6,505,True,100.0,100.0,0,1407,1277,"(118.68,42.94);(179.67,270.46);(263.71,347.57);(225.21,397.68);(66.93,200.20);(22.52,201.00);(220.24,310.49);(58.47,372.80);(203.14,585.52);(97.59,533.47)",26_attentional_spotter_results.csv
Player_2,2026-02-06T21:34:31.051389,multipleTargets,7,625,True,100.0,100.0,0,2338,1125,"(105.07,157.59);(181.85,197.17);(99.59,210.04);(153.22,325.83);(202.71,287.45);(39.41,275.22);(73.39,312.20);(132.75,366.78);(253.97,247.88);(187.76,509.63);(141.06,533.60);(87.09,584.67)",26_attentional_spotter_results.csv
Player_2,2026-02-06T21:34:49.829977,multipleTargets,8,720,True,90.91,100.0,1,1474,1110,"(83.55,11.18);(202.98,268.71);(276.85,258.84);(78.41,249.32);(189.15,213.81);(64.84,22.14);(13.19,588.32);(143.10,460.19);(213.09,509.50);(316.72,139.00)",26_attentional_spotter_results.csv
Player_2,2026-02-06T21:35:09.062925,multipleTargets,9,840,True,100.0,100.0,0,1536,805,"(63.29,102.82);(55.38,201.25);(134.51,78.69);(47.67,44.04);(31.72,253.34);(78.54,173.62);(319.68,306.19);(277.33,266.52);(242.95,246.19);(11.19,585.99);(114.65,541.89);(171.56,516.88)",26_attentional_spotter_results.csv
Player_2,2026-02-06T21:35:40.607984,multipleTargets,10,955,False,93.33,85.71,1,2846,1972,"(35.60,23.82);(142.88,159.33);(38.33,64.23);(111.89,27.92);(136.64,184.66);(54.53,325.90);(154.59,383.40);(241.24,564.71);(3.63,121.95);(216.80,183.75);(112.24,374.41);(309.18,183.81)",26_attentional_spotter_results.csv
Player_2,2026-02-06T21:36:20.806708,multipleTargets,10,120,False,87.5,92.86,2,1454,1369,"(94.59,36.87);(142.25,263.69);(185.77,129.69);(244.68,365.51);(315.51,354.89);(166.95,460.72);(181.07,586.59);(216.24,546.12);(254.71,619.41);(308.16,481.45);(257.84,538.96);(210.09,594.87);(176.25,594.24)",26_attentional_spotter_results.csv
Player_2,2026-02-07T11:09:12.536439,multipleTargets,1,60,True,100.0,100.0,0,6629,603,"(76.78,124.80);(164.91,106.45);(40.13,287.46);(58.74,363.39);(61.50,559.63);(277.86,465.78)",27_attentional_spotter_results.csv
Player_2,2026-02-07T11:09:43.382831,multipleTargets,2,140,True,100.0,100.0,0,1263,421,"(131.45,59.28);(103.74,160.91);(42.05,272.88);(273.01,186.76);(122.79,339.69);(138.51,454.24);(57.17,466.21);(149.71,560.62)",27_attentional_spotter_results.csv
Player_2,2026-02-07T11:09:59.808030,multipleTargets,3,220,True,100.0,100.0,0,1359,537,"(131.28,145.49);(235.47,115.05);(107.64,340.28);(278.87,303.48);(239.13,366.70);(186.45,585.34);(244.48,545.17);(78.20,580.17)",27_attentional_spotter_results.csv
Player_2,2026-02-07T11:10:22.727817,multipleTargets,4,320,True,100.0,100.0,0,2993,1306,"(163.33,216.24);(233.77,400.00);(324.23,398.45);(198.67,346.58);(4.71,305.66);(206.19,432.17);(243.95,502.28);(325.34,46.75);(287.34,415.08);(217.08,378.24)",27_attentional_spotter_results.csv
Player_2,2026-02-07T11:10:43.626942,multipleTargets,5,405,True,90.0,100.0,1,1347,923,"(214.76,158.79);(55.41,164.08);(74.15,343.10);(118.96,207.28);(116.99,526.46);(230.77,419.37);(157.86,266.14);(273.93,225.93);(152.99,454.35)",27_attentional_spotter_results.csv
Player_2,2026-02-07T11:11:04.004247,multipleTargets,6,505,True,100.0,100.0,0,2785,898,"(7.07,232.12);(2.20,310.45);(147.52,190.89);(151.58,231.10);(37.60,237.70);(197.33,159.71);(255.06,297.85);(309.55,208.76);(47.61,108.14);(28.04,549.79)",27_attentional_spotter_results.csv
Player_2,2026-02-07T11:11:32.703760,multipleTargets,7,620,True,92.31,100.0,1,1992,1525,"(212.00,80.09);(170.78,110.66);(112.25,153.30);(71.32,177.38);(309.59,162.66);(210.94,247.09);(192.08,508.51);(261.81,508.52);(2.39,21.38);(161.23,195.11);(184.46,220.19);(286.28,215.70)",27_attentional_spotter_results.csv
Player_2,2026-02-07T11:11:49.651963,multipleTargets,8,720,True,100.0,100.0,0,1276,863,"(142.93,201.60);(93.93,48.68);(276.06,3.76);(156.41,226.31);(151.49,393.33);(206.79,465.90);(239.38,489.11);(306.41,614.30);(52.78,618.45);(200.69,82.01)",27_attentional_spotter_results.csv
Player_2,2026-02-07T11:12:08.020188,multipleTargets,9,840,True,100.0,100.0,0,1132,916,"(185.01,83.44);(216.10,27.11);(186.19,164.09);(103.56,87.32);(241.85,319.52);(250.38,311.82);(129.44,273.43);(131.42,531.77);(48.75,530.43);(235.08,523.49);(232.80,357.72);(255.79,121.23)",27_attentional_spotter_results.csv
Player_2,2026-02-07T11:12:41.291916,multipleTargets,10,960,False,87.5,92.86,2,4258,1297,"(174.01,5.16);(113.52,50.59);(160.57,35.70);(287.61,3.69);(198.45,224.23);(243.93,319.17);(193.67,198.90);(184.62,439.23);(60.40,363.44);(94.80,364.13);(165.60,391.48);(204.64,255.16);(301.51,451.88)",27_attentional_spotter_results.csv
Player_2,2026-02-07T11:13:24.814983,multipleTargets,10,120,False,87.5,92.86,2,2991,1641,"(56.41,441.05);(122.00,380.94);(180.05,299.66);(170.91,323.02);(152.56,137.30);(186.26,114.43);(161.46,517.85);(236.83,494.76);(154.14,336.95);(225.66,269.53);(262.13,317.40);(236.53,343.51);(230.23,363.67)",27_attentional_spotter_results.csv
Player_2,2026-02-07T11:30:09.583700,multipleTargets,1,60,True,100.0,100.0,0,1422,446,"(175.39,276.87);(33.86,333.17);(263.08,174.64);(248.21,31.28);(200.83,53.16);(239.90,170.00)",28_attentional_spotter_results.csv
Player_2,2026-02-07T11:30:22.250765,multipleTargets,2,140,True,100.0,100.0,0,1066,412,"(199.45,243.07);(254.90,80.52);(71.62,35.94);(168.91,39.30);(51.31,309.38);(150.12,470.22);(55.32,485.78);(168.27,553.70)",28_attentional_spotter_results.csv
Player_2,2026-02-07T11:30:32.539820,multipleTargets,3,220,True,100.0,100.0,0,1297,374,"(201.26,109.53);(209.53,189.61);(188.10,281.28);(130.71,341.83);(248.64,392.29);(75.08,495.05);(155.57,474.09);(280.09,554.08)",28_attentional_spotter_results.csv
Player_2,2026-02-07T11:30:54.603351,multipleTargets,4,320,True,100.0,100.0,0,1295,1481,"(214.99,232.77);(196.41,161.35);(147.68,28.05);(177.09,295.90);(105.47,354.54);(35.16,358.46);(202.24,453.63);(180.97,520.56);(286.29,608.76);(260.81,476.36)",28_attentional_spotter_results.csv
Player_2,2026-02-07T11:31:20.238685,multipleTargets,5,410,True,100.0,100.0,0,1383,1630,"(135.46,289.76);(41.24,105.26);(5.33,156.29);(58.78,31.05);(315.98,7.14);(34.50,109.28);(38.41,10.88);(41.59,269.55);(228.04,32.76)",28_attentional_spotter_results.csv
Player_2,2026-02-07T11:31:40.010240,multipleTargets,6,510,True,100.0,100.0,0,2129,1035,"(243.91,245.59);(199.92,148.76);(56.78,128.19);(70.57,23.54);(204.05,80.31);(317.40,414.03);(230.78,578.96);(120.96,523.26);(127.64,531.53);(51.41,473.15)",28_attentional_spotter_results.csv
Player_2,2026-02-07T11:32:07.803225,multipleTargets,7,630,True,100.0,100.0,0,1791,1858,"(101.14,80.71);(23.68,29.18);(122.67,293.94);(136.49,345.64);(99.19,384.92);(70.41,487.98);(132.85,621.05);(247.23,603.37);(312.69,597.68);(258.13,134.50);(194.41,39.59);(103.72,297.19)",28_attentional_spotter_results.csv
Player_2,2026-02-07T11:32:31.959154,multipleTargets,8,730,True,100.0,100.0,0,1288,1395,"(229.94,146.74);(107.40,172.55);(207.81,212.65);(222.57,390.32);(181.66,320.67);(29.67,400.03);(176.62,402.65);(179.26,497.12);(149.92,443.60);(235.71,591.64)",28_attentional_spotter_results.csv
Player_2,2026-02-07T11:32:52.846285,multipleTargets,9,850,True,100.0,100.0,0,1286,1160,"(8.18,91.26);(100.20,50.41);(160.73,126.26);(67.93,216.15);(79.86,214.90);(75.56,525.15);(187.70,219.19);(124.57,140.93);(189.29,357.37);(173.03,187.86);(103.93,379.97);(320.84,565.36)",28_attentional_spotter_results.csv
Player_2,2026-02-07T11:33:26.010826,multipleTargets,10,970,False,100.0,85.71,0,4425,1868,"(230.46,13.57);(87.17,2.57);(252.65,11.33);(93.91,18.02);(190.13,17.07);(305.43,230.56);(287.83,205.84);(310.82,116.68);(94.82,86.09);(293.88,208.73);(224.21,172.00);(304.90,94.31)",28_attentional_spotter_results.csv
Player_2,2026-02-07T11:33:53.593624,multipleTargets,10,140,True,100.0,100.0,0,1363,1361,"(262.00,83.43);(119.97,36.89);(22.01,11.27);(45.92,533.82);(3.18,460.26);(95.83,538.32);(108.83,582.98);(323.51,608.23);(281.54,323.89);(273.18,89.35);(196.75,136.96);(146.89,112.60);(172.07,68.76);(265.22,496.70)",28_attentional_spotter_results.csv
Player_2,2026-02-07T11:34:21.140749,multipleTargets,11,280,True,100.0,100.0,0,1478,998,"(70.81,80.26);(81.31,5.43);(126.73,1.95);(183.49,37.55);(221.92,87.58);(177.81,254.82);(7.31,218.57);(17.83,331.92);(184.18,287.46);(183.06,438.29);(59.88,566.22);(127.53,529.53);(65.61,361.61);(11.73,119.53)",28_attentional_spotter_results.csv
Player_3,2026-02-07T11:22:47.756677,multipleTargets,1,60,True,100.0,100.0,0,1596,686,"(237.73,391.48);(136.23,499.51);(149.88,327.96);(200.94,253.62);(102.03,42.47);(242.83,49.69)",29_attentional_spotter_results.csv
Player_3,2026-02-07T11:23:20.680737,multipleTargets,2,140,True,100.0,100.0,0,1313,568,"(268.99,468.43);(157.36,494.92);(156.37,461.45);(50.36,428.94);(121.66,280.20);(139.05,191.53);(243.34,376.74);(279.72,567.31)",29_attentional_spotter_results.csv
Player_3,2026-02-07T11:23:41.320952,multipleTargets,3,220,True,100.0,100.0,0,1434,481,"(176.16,336.15);(125.05,308.02);(125.19,418.70);(221.68,476.48);(118.15,504.90);(65.95,332.86);(176.39,219.24);(61.82,115.65)",29_attentional_spotter_results.csv
