PlayerID,Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)",ParticipantID,TargetLoad,Modality,target_col,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instrTxt.started,startMouse.started,instructions.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,trial.started,square.started,mouse.started,trial_counter.started,target.started,instruct.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,feedback.started,fb.started,trial_counter_2.started,feedback.stopped,fb.stopped,trial_counter_2.stopped,thanks.started,endMsg.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,Unnamed: 56,thanks.stopped,Unnamed: 46,Unnamed: 44,Unnamed: 54,click_times,Unnamed: 45
Player_2,2026-02-04T15:11:57.433731,singleTarget,1.0,10.0,True,100.0,100.0,0.0,1518.0,0.0,"(178.10,333.81)",10,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:12:07.421396,singleTarget,2.0,20.0,True,100.0,100.0,0.0,984.0,0.0,"(246.97,300.32)",10,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:12:14.324294,singleTarget,3.0,30.0,True,100.0,100.0,0.0,1877.0,0.0,"(188.40,557.07)",10,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:12:23.424161,singleTarget,4.0,40.0,True,100.0,100.0,0.0,3020.0,0.0,"(54.32,113.47)",10,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:12:31.224981,singleTarget,5.0,50.0,True,100.0,100.0,0.0,1876.0,0.0,"(160.32,202.05)",10,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:12:38.834370,singleTarget,6.0,60.0,True,100.0,100.0,0.0,1385.0,0.0,"(247.43,194.98)",10,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:12:45.917340,singleTarget,7.0,70.0,True,100.0,100.0,0.0,1451.0,0.0,"(140.28,117.63)",10,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:12:53.993637,singleTarget,8.0,80.0,True,100.0,100.0,0.0,2069.0,0.0,"(282.38,485.23)",10,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:13:01.335277,singleTarget,9.0,90.0,True,100.0,100.0,0.0,2193.0,0.0,"(206.16,152.47)",10,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:13:10.203295,singleTarget,10.0,100.0,True,100.0,100.0,0.0,3044.0,0.0,"(31.37,309.96)",10,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:13:17.295679,singleTarget,11.0,110.0,True,100.0,100.0,0.0,1251.0,0.0,"(244.63,359.95)",10,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:13:26.548084,singleTarget,12.0,120.0,True,100.0,100.0,0.0,4288.0,0.0,"(57.75,85.88)",10,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:13:43.170552,singleTarget,13.0,125.0,True,50.0,100.0,1.0,11048.0,0.0,"(205.64,295.37)",10,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:13:54.382436,singleTarget,14.0,135.0,True,100.0,100.0,0.0,3804.0,0.0,"(237.75,541.90)",10,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:14:06.404623,singleTarget,15.0,145.0,True,100.0,100.0,0.0,4706.0,0.0,"(117.42,475.96)",10,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:25:39.879623,singleTarget,1.0,10.0,True,100.0,100.0,0.0,1351.0,0.0,"(40.01,160.54)",11,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:25:49.783232,singleTarget,2.0,20.0,True,100.0,100.0,0.0,1094.0,0.0,"(244.96,546.04)",11,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:25:59.736759,singleTarget,3.0,30.0,True,100.0,100.0,0.0,1319.0,0.0,"(62.09,184.20)",11,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:26:09.022103,singleTarget,4.0,40.0,True,100.0,100.0,0.0,2060.0,0.0,"(199.44,512.38)",11,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:26:20.277178,singleTarget,5.0,50.0,True,100.0,100.0,0.0,1685.0,0.0,"(242.68,570.99)",11,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:26:28.829018,singleTarget,6.0,60.0,True,100.0,100.0,0.0,1743.0,0.0,"(187.42,293.09)",11,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:26:40.292108,singleTarget,7.0,70.0,True,100.0,100.0,0.0,4195.0,0.0,"(301.07,168.77)",11,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:26:50.529462,singleTarget,8.0,80.0,True,100.0,100.0,0.0,1342.0,0.0,"(266.85,449.84)",11,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:26:58.364704,singleTarget,9.0,90.0,True,100.0,100.0,0.0,1434.0,0.0,"(186.73,549.27)",11,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:27:06.648918,singleTarget,10.0,100.0,True,100.0,100.0,0.0,1785.0,0.0,"(71.59,287.32)",11,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:27:14.614697,singleTarget,11.0,110.0,True,100.0,100.0,0.0,1183.0,0.0,"(304.69,527.52)",11,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:27:21.916711,singleTarget,12.0,120.0,True,100.0,100.0,0.0,1618.0,0.0,"(253.76,288.03)",11,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:27:37.267527,singleTarget,13.0,130.0,True,100.0,100.0,0.0,6482.0,0.0,"(230.78,134.90)",11,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:27:54.329579,singleTarget,14.0,140.0,True,100.0,100.0,0.0,4781.0,0.0,"(164.82,165.93)",11,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T15:28:09.931855,singleTarget,15.0,150.0,True,100.0,100.0,0.0,6993.0,0.0,"(194.52,384.37)",11,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:02:20.223822,singleTarget,1.0,10.0,True,100.0,100.0,0.0,1946.0,0.0,"(112.90,500.00)",12,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:02:34.024334,singleTarget,2.0,20.0,True,100.0,100.0,0.0,1152.0,0.0,"(32.35,587.37)",12,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:02:41.568879,singleTarget,3.0,30.0,True,100.0,100.0,0.0,1504.0,0.0,"(54.59,224.95)",12,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:02:49.774921,singleTarget,4.0,40.0,True,100.0,100.0,0.0,1588.0,0.0,"(104.93,244.31)",12,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:03:00.662522,singleTarget,5.0,50.0,True,100.0,100.0,0.0,1608.0,0.0,"(216.04,69.07)",12,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:03:09.186923,singleTarget,6.0,60.0,True,100.0,100.0,0.0,1874.0,0.0,"(165.06,493.13)",12,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:03:25.111757,singleTarget,7.0,60.0,True,33.33,100.0,2.0,8763.0,0.0,"(171.68,502.11)",12,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:03:35.036633,singleTarget,8.0,70.0,True,100.0,100.0,0.0,1363.0,0.0,"(69.58,103.61)",12,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:03:44.167313,singleTarget,9.0,80.0,True,100.0,100.0,0.0,1227.0,0.0,"(228.21,309.24)",12,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:03:58.151774,singleTarget,10.0,80.0,True,33.33,100.0,2.0,6500.0,0.0,"(238.40,502.86)",12,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:04:11.031816,singleTarget,11.0,90.0,True,100.0,100.0,0.0,1632.0,0.0,"(183.13,347.72)",12,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:04:18.379153,singleTarget,12.0,100.0,True,100.0,100.0,0.0,1306.0,0.0,"(160.58,252.43)",12,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:04:31.264483,singleTarget,13.0,110.0,True,100.0,100.0,0.0,5110.0,0.0,"(87.39,432.62)",12,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:04:40.508633,singleTarget,14.0,120.0,True,100.0,100.0,0.0,1479.0,0.0,"(128.29,214.10)",12,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:04:52.414575,singleTarget,15.0,130.0,True,100.0,100.0,0.0,2688.0,0.0,"(223.31,416.51)",12,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:59:27.625165,singleTarget,1.0,10.0,True,100.0,100.0,0.0,1846.0,0.0,"(148.21,304.34)",13,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:59:37.863423,singleTarget,2.0,20.0,True,100.0,100.0,0.0,1317.0,0.0,"(115.42,33.95)",13,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T16:59:46.722278,singleTarget,3.0,30.0,True,100.0,100.0,0.0,1475.0,0.0,"(180.38,248.85)",13,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T17:00:01.066628,singleTarget,4.0,40.0,True,100.0,100.0,0.0,2114.0,0.0,"(53.23,136.90)",13,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T17:00:16.472879,singleTarget,5.0,50.0,True,100.0,100.0,0.0,1585.0,0.0,"(281.95,119.59)",13,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T17:00:26.842611,singleTarget,6.0,60.0,True,100.0,100.0,0.0,1189.0,0.0,"(266.95,209.16)",13,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T17:00:38.215444,singleTarget,7.0,70.0,True,100.0,100.0,0.0,2847.0,0.0,"(290.06,538.24)",13,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T17:00:49.322034,singleTarget,8.0,80.0,True,100.0,100.0,0.0,2171.0,0.0,"(274.71,326.37)",13,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T17:00:58.705808,singleTarget,9.0,90.0,True,100.0,100.0,0.0,1347.0,0.0,"(196.80,257.19)",13,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T17:01:08.065881,singleTarget,10.0,100.0,True,100.0,100.0,0.0,2131.0,0.0,"(124.99,81.10)",13,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T17:01:19.685428,singleTarget,11.0,110.0,True,100.0,100.0,0.0,2389.0,0.0,"(126.57,46.10)",13,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T17:01:32.197782,singleTarget,12.0,120.0,True,100.0,100.0,0.0,5179.0,0.0,"(226.81,93.14)",13,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T17:01:47.809966,singleTarget,13.0,130.0,True,100.0,100.0,0.0,8125.0,0.0,"(100.68,30.27)",13,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T17:01:58.425847,singleTarget,14.0,140.0,True,100.0,100.0,0.0,1577.0,0.0,"(180.02,36.47)",13,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-04T17:02:15.566006,singleTarget,15.0,150.0,True,100.0,100.0,0.0,8210.0,0.0,"(122.32,218.56)",13,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T15:03:27.441253,singleTarget,1.0,10.0,True,100.0,100.0,0.0,1452.0,0.0,"(83.50,78.67)",14,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T15:03:37.515402,singleTarget,2.0,20.0,True,100.0,100.0,0.0,864.0,0.0,"(195.39,216.90)",14,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T15:03:53.509372,singleTarget,3.0,30.0,True,100.0,100.0,0.0,1195.0,0.0,"(188.65,79.72)",14,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T15:04:09.314087,singleTarget,4.0,40.0,True,100.0,100.0,0.0,3023.0,0.0,"(183.28,531.26)",14,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T15:04:28.934210,singleTarget,5.0,50.0,True,100.0,100.0,0.0,1205.0,0.0,"(84.16,79.50)",14,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T15:04:37.389304,singleTarget,6.0,60.0,True,100.0,100.0,0.0,1451.0,0.0,"(232.43,555.47)",14,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T15:04:47.156396,singleTarget,7.0,70.0,True,100.0,100.0,0.0,1799.0,0.0,"(183.72,535.20)",14,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T15:04:58.638128,singleTarget,8.0,80.0,True,100.0,100.0,0.0,1900.0,0.0,"(85.90,110.42)",14,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T15:05:07.151965,singleTarget,9.0,90.0,True,100.0,100.0,0.0,1190.0,0.0,"(37.04,166.84)",14,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T15:05:22.972645,singleTarget,10.0,100.0,True,100.0,100.0,0.0,7810.0,0.0,"(269.49,272.62)",14,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T15:05:39.235449,singleTarget,11.0,110.0,True,100.0,100.0,0.0,7788.0,0.0,"(184.10,394.89)",14,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T15:05:49.581820,singleTarget,12.0,120.0,True,100.0,100.0,0.0,2125.0,0.0,"(150.03,411.53)",14,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T15:06:04.878178,singleTarget,13.0,130.0,True,100.0,100.0,0.0,7396.0,0.0,"(277.72,231.44)",14,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T15:06:20.815941,singleTarget,14.0,135.0,True,50.0,100.0,1.0,5879.0,0.0,"(36.36,273.45)",14,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T15:06:41.896373,singleTarget,15.0,140.0,True,50.0,100.0,1.0,11831.0,0.0,"(210.98,135.83)",14,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:13:57.994345,singleTarget,1.0,10.0,True,100.0,100.0,0.0,1235.0,0.0,"(267.17,513.71)",15,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:14:05.428486,singleTarget,2.0,20.0,True,100.0,100.0,0.0,1035.0,0.0,"(236.06,235.15)",15,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:14:12.303882,singleTarget,3.0,30.0,True,100.0,100.0,0.0,1285.0,0.0,"(109.78,323.84)",15,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:14:25.887348,singleTarget,4.0,40.0,True,100.0,100.0,0.0,3320.0,0.0,"(81.11,569.70)",15,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:14:37.828007,singleTarget,5.0,50.0,True,100.0,100.0,0.0,1702.0,0.0,"(221.73,506.30)",15,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:14:47.183229,singleTarget,6.0,60.0,True,100.0,100.0,0.0,1544.0,0.0,"(99.63,565.37)",15,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:14:59.166290,singleTarget,7.0,70.0,True,100.0,100.0,0.0,1602.0,0.0,"(147.92,345.00)",15,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:15:08.144171,singleTarget,8.0,80.0,True,100.0,100.0,0.0,1293.0,0.0,"(99.14,215.18)",15,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:15:16.446362,singleTarget,9.0,90.0,True,100.0,100.0,0.0,1668.0,0.0,"(292.75,606.81)",15,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:15:29.673402,singleTarget,10.0,100.0,True,100.0,100.0,0.0,5542.0,0.0,"(55.68,329.62)",15,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:15:39.486842,singleTarget,11.0,110.0,True,100.0,100.0,0.0,2419.0,0.0,"(119.99,467.08)",15,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:15:49.633240,singleTarget,12.0,120.0,True,100.0,100.0,0.0,2472.0,0.0,"(67.88,557.36)",15,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:16:11.504796,singleTarget,13.0,100.0,False,20.0,0.0,4.0,0.0,0.0,,15,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:16:26.789290,singleTarget,13.0,10.0,True,100.0,100.0,0.0,2994.0,0.0,"(228.49,510.55)",15,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:16:38.381478,singleTarget,14.0,20.0,True,100.0,100.0,0.0,2137.0,0.0,"(250.75,418.80)",15,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:16:51.047528,singleTarget,15.0,30.0,True,100.0,100.0,0.0,3621.0,0.0,"(238.93,277.31)",15,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:25:43.001110,singleTarget,1.0,10.0,True,100.0,100.0,0.0,1176.0,0.0,"(43.26,484.98)",16,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:25:52.523607,singleTarget,2.0,20.0,True,100.0,100.0,0.0,1209.0,0.0,"(102.05,575.90)",16,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:26:02.020681,singleTarget,3.0,30.0,True,100.0,100.0,0.0,1528.0,0.0,"(303.25,307.76)",16,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:26:12.675599,singleTarget,4.0,40.0,True,100.0,100.0,0.0,2169.0,0.0,"(134.23,43.62)",16,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-05T17:26:27.195324,singleTarget,5.0,50.0,True,100.0,100.0,0.0,1886.0,0.0,"(252.18,555.72)",16,Single,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
